# SYNTHETIC PROJECTION — generated by the fleet digital twin (sim/) from a seeded synthetic world. Not observed production data.
scheduler,seed,night,n_planned,n_executed,n_accepted,expected_deliveries,realized_value,schedulable_value,planned_minutes,wasted_minutes,distinct_targets,transit_events,transit_covered,transit_mean_coverage,utc_hours_covered,mean_clear_frac
greedy_nearest,43,2,272,160,138,111.5,33.062,200.5491,1560.8,670.0,74,5,1,0.186,23,0.6
greedy_nearest,43,3,267,151,130,115.18,33.489,220.5001,1991.4,945.8,75,5,2,0.329,23,0.589
greedy_nearest,43,4,265,83,73,91.8,15.9954,222.4476,1849.6,1223.8,74,8,0,0.035,22,0.396
greedy_nearest,43,5,259,88,75,86.57,20.153,192.8604,1301.0,923.0,72,5,0,0.0,20,0.409
greedy_nearest,43,6,263,133,110,107.44,20.1968,187.299,1327.0,774.0,72,4,0,0.0,24,0.488
greedy_nearest,43,7,257,145,121,108.28,21.9427,185.5147,1758.6,949.8,71,5,0,0.086,24,0.585
greedy_nearest,43,8,260,125,110,94.63,15.7406,183.6644,1761.6,1208.6,72,6,0,0.0,22,0.464
greedy_nearest,43,9,260,156,136,115.46,19.4247,163.1961,1566.8,883.8,72,4,0,0.0,24,0.6
greedy_nearest,44,0,281,118,95,73.38,34.8289,267.8418,2012.8,1346.0,73,6,1,0.167,20,0.476
greedy_nearest,44,1,271,119,102,86.39,27.5389,233.9384,1778.2,1036.8,69,6,1,0.167,23,0.57
greedy_nearest,44,2,273,104,92,95.84,29.5141,215.4084,1550.8,905.0,69,5,1,0.2,22,0.433
greedy_nearest,44,3,283,115,105,102.97,27.7268,219.3443,2124.8,1178.4,73,5,2,0.362,23,0.571
greedy_nearest,44,4,273,98,80,82.65,21.9416,212.7757,2126.4,1547.2,70,6,1,0.167,20,0.474
greedy_nearest,44,5,286,111,99,93.4,24.601,206.7564,2582.8,1894.2,74,6,1,0.167,20,0.424
greedy_nearest,44,6,279,111,103,99.02,22.0537,190.7036,1544.8,892.0,71,4,1,0.139,22,0.479
greedy_nearest,44,7,278,110,92,119.98,14.5652,178.1409,1402.0,942.0,72,3,0,0.0,22,0.54
greedy_nearest,44,8,268,120,109,99.65,19.5434,175.7811,1483.8,938.8,69,2,0,0.0,21,0.519
greedy_nearest,44,9,267,121,109,101.71,24.8328,207.0826,1538.8,802.0,69,6,1,0.167,23,0.456
greedy_value,42,0,263,143,127,84.31,46.1751,294.3485,3085.8,1763.8,72,4,2,0.387,23,0.609
greedy_value,42,1,245,124,109,91.93,36.03,263.6859,2240.4,1304.6,67,4,1,0.25,22,0.688
greedy_value,42,2,256,133,114,108.64,40.4082,265.6086,3965.2,1918.0,71,7,4,0.508,20,0.652
greedy_value,42,3,255,109,94,98.83,25.5103,272.4235,2543.4,1834.8,68,5,0,0.071,22,0.541
greedy_value,42,4,261,131,106,108.88,42.2562,265.4963,3154.2,1082.4,70,5,2,0.475,22,0.64
greedy_value,42,5,263,118,102,100.83,35.8988,291.0531,2522.6,1489.4,69,7,1,0.186,23,0.594
greedy_value,42,6,266,110,96,117.19,29.7607,262.3015,1817.8,1100.4,71,5,1,0.2,20,0.582
greedy_value,42,7,258,115,92,115.74,24.8975,267.622,3717.4,2500.2,68,6,3,0.474,20,0.632
greedy_value,42,8,261,137,116,112.28,41.1275,274.3082,2938.4,1386.8,70,8,3,0.302,21,0.501
greedy_value,42,9,265,128,111,110.84,23.9992,227.9677,1485.6,773.0,70,4,1,0.136,19,0.576
greedy_value,43,0,264,89,81,64.81,19.9922,227.878,2201.2,1355.6,74,4,1,0.133,21,0.398
greedy_value,43,1,267,144,123,93.79,25.8548,200.2717,1569.4,723.0,77,4,1,0.188,24,0.556
greedy_value,43,2,266,156,134,115.01,34.1253,198.989,2096.0,1021.4,74,5,1,0.186,23,0.6
greedy_value,43,3,262,163,144,116.19,35.7724,218.3693,2227.2,850.8,74,5,2,0.329,23,0.589
greedy_value,43,4,262,83,74,93.26,14.5574,218.6212,2750.0,2119.2,73,8,0,0.035,22,0.396
greedy_value,43,5,252,101,86,90.66,21.557,190.1455,1263.0,833.0,71,5,0,0.0,22,0.409
greedy_value,43,6,255,146,122,114.57,21.12,183.9534,1281.0,668.0,71,4,0,0.0,24,0.488
greedy_value,43,7,256,145,117,113.87,24.4666,182.1016,2815.4,1225.6,72,5,2,0.389,23,0.585
greedy_value,43,8,260,122,107,100.72,17.2188,184.8656,2642.2,2104.2,73,6,0,0.0,22,0.464
greedy_value,43,9,259,151,136,122.21,22.2101,164.2957,1765.6,881.8,72,4,0,0.071,24,0.6
greedy_value,44,0,282,124,108,75.93,39.5596,267.8418,3264.0,2306.8,72,6,2,0.25,21,0.476
greedy_value,44,1,272,130,113,97.08,31.5592,232.2893,2841.2,1583.8,69,6,2,0.333,24,0.57
greedy_value,44,2,273,117,106,103.06,34.5305,205.3451,1939.2,835.0,70,5,2,0.4,22,0.433
greedy_value,44,3,282,125,112,114.28,33.9898,205.5928,3086.2,1621.6,72,5,2,0.442,23,0.571
greedy_value,44,4,275,100,88,93.72,22.9393,202.0876,2989.2,2247.8,71,6,1,0.167,19,0.474
greedy_value,44,5,285,111,94,104.49,24.5529,198.0631,3441.4,2300.6,74,6,3,0.39,20,0.424
greedy_value,44,6,282,125,114,112.01,23.3533,183.4538,2246.0,1077.4,72,4,1,0.217,23,0.479
greedy_value,44,7,279,114,92,129.55,16.3238,172.2737,1407.0,944.0,72,3,0,0.0,21,0.54
greedy_value,44,8,273,112,101,107.55,22.5348,166.4465,1688.6,994.8,70,2,1,0.462,23,0.519
greedy_value,44,9,261,111,100,105.74,25.0622,197.3175,1729.4,808.0,66,6,2,0.312,23,0.456
random,42,0,270,120,97,70.59,27.6104,294.3485,1350.0,865.0,71,4,0,0.0,24,0.609
random,42,1,256,128,109,82.04,33.1469,271.0052,1550.8,870.4,70,4,1,0.15,23,0.688
random,42,2,256,126,111,89.47,26.2146,275.8776,1283.0,728.0,70,7,0,0.0,23,0.652
random,42,3,253,100,87,87.39,30.3793,276.3213,1868.0,1222.6,67,5,1,0.2,23,0.541
random,42,4,266,128,114,92.18,37.8271,269.441,2141.0,763.0,69,5,2,0.421,24,0.64
random,42,5,265,121,102,87.64,26.7505,292.0495,1468.6,821.0,71,7,0,0.048,22,0.594
random,42,6,265,96,79,94.66,28.3401,261.1502,1782.4,1193.2,71,5,1,0.2,24,0.582
random,42,7,266,91,79,100.24,24.3256,265.625,2309.2,1437.8,69,6,2,0.193,24,0.632
random,42,8,261,87,68,91.15,13.4739,274.3878,1722.2,1203.6,69,8,1,0.125,22,0.501
random,42,9,263,124,105,95.3,20.9982,234.1244,1340.0,796.0,69,4,0,0.0,24,0.576
random,43,0,281,63,55,53.8,12.8295,227.878,1572.8,1294.8,77,4,0,0.0,21,0.398
random,43,1,275,91,74,65.77,20.8008,208.049,1381.0,1011.0,74,4,0,0.0,23,0.556
random,43,2,284,132,113,84.63,27.2861,206.5629,1426.0,858.0,79,5,0,0.0,23,0.6
random,43,3,274,136,115,91.02,30.3441,227.4529,1894.4,995.8,78,5,1,0.2,24,0.589
random,43,4,279,84,71,78.45,16.8606,229.7121,2205.4,1847.4,76,8,0,0.0,24,0.396
random,43,5,266,80,63,72.49,16.5821,200.9337,1339.0,1018.0,74,5,0,0.0,22,0.409
random,43,6,266,101,89,87.74,19.1891,196.6813,1542.8,1094.8,72,4,0,0.0,24,0.488
random,43,7,269,129,109,97.01,19.8146,197.0923,1847.2,809.0,73,5,1,0.116,23,0.585
random,43,8,270,109,97,84.74,18.8035,195.1499,1497.8,1012.8,72,6,0,0.0,23,0.464
random,43,9,268,139,114,99.99,20.6738,174.9492,1346.0,773.0,74,4,0,0.0,23,0.6
random,44,0,287,88,74,63.2,21.3556,267.8418,1441.0,1068.0,76,6,0,0.0,20,0.476
random,44,1,278,110,103,77.65,31.5239,238.5928,1694.2,1053.4,71,6,1,0.148,24,0.57
random,44,2,275,75,69,66.24,23.5055,216.6405,1506.8,1036.0,71,5,1,0.2,23,0.433
random,44,3,288,110,92,87.48,23.4983,218.7019,2261.2,1403.2,74,5,1,0.271,20,0.571
random,44,4,278,89,77,76.08,23.529,215.412,1402.0,1011.0,73,6,0,0.0,22,0.474
random,44,5,291,82,71,80.95,16.8616,210.9449,1837.2,1356.4,77,6,1,0.111,22,0.424
random,44,6,281,107,94,88.85,19.3954,197.8354,1417.0,938.0,73,4,0,0.0,23,0.479
random,44,7,279,81,71,84.93,16.0481,188.6903,1404.0,1046.0,72,3,0,0.0,22,0.54
random,44,8,274,103,79,89.07,15.0566,185.2499,1387.0,992.0,73,2,0,0.0,22,0.519
random,44,9,268,85,69,80.37,11.6168,215.4331,1349.0,1001.0,70,6,0,0.0,24,0.456
